dish_id,restaurant_id,restaurant_name,dish_name,cuisine,price,spice_level,dietary,rating,city,delivery_time_min,description
723,181,Grand Table #181,Fiery Rasmalai,Desserts,179,medium,non-veg,3.6,Hyderabad,16,"Fiery Rasmalai - a medium desserts dish, non-veg, priced at Rs.179. Served at Grand Table #181 in Hyderabad, rated 3.6 stars."
724,181,Grand Table #181,Homestyle Ice Cream Sundae,Desserts,149,spicy,vegan,3.6,Hyderabad,16,"Homestyle Ice Cream Sundae - a spicy desserts dish, vegan, priced at Rs.149. Served at Grand Table #181 in Hyderabad, rated 3.6 stars."
725,182,Urban Table #182,Spicy Quesadilla,Mexican,129,very spicy,veg,3.2,Bangalore,30,"Spicy Quesadilla - a very spicy mexican dish, veg, priced at Rs.129. Served at Urban Table #182 in Bangalore, rated 3.2 stars."
726,182,Urban Table #182,Fiery Quesadilla,Mexican,149,spicy,vegan,3.2,Bangalore,30,"Fiery Quesadilla - a spicy mexican dish, vegan, priced at Rs.149. Served at Urban Table #182 in Bangalore, rated 3.2 stars."
727,182,Urban Table #182,Creamy Spring Rolls,Chinese,299,mild,vegan,3.2,Bangalore,30,"Creamy Spring Rolls - a mild chinese dish, vegan, priced at Rs.299. Served at Urban Table #182 in Bangalore, rated 3.2 stars."
728,182,Urban Table #182,Cheesy Fried Rice,Chinese,349,very spicy,jain,3.2,Bangalore,30,"Cheesy Fried Rice - a very spicy chinese dish, jain, priced at Rs.349. Served at Urban Table #182 in Bangalore, rated 3.2 stars."
729,183,Cafe Kitchen #183,Crispy Enchiladas,Mexican,399,medium,jain,4.7,Hyderabad,29,"Crispy Enchiladas - a medium mexican dish, jain, priced at Rs.399. Served at Cafe Kitchen #183 in Hyderabad, rated 4.7 stars."
730,183,Cafe Kitchen #183,Classic Gulab Jamun,Desserts,179,very spicy,jain,4.7,Hyderabad,29,"Classic Gulab Jamun - a very spicy desserts dish, jain, priced at Rs.179. Served at Cafe Kitchen #183 in Hyderabad, rated 4.7 stars."
731,183,Cafe Kitchen #183,Roasted Cheesecake,Desserts,179,medium,veg,4.7,Hyderabad,29,"Roasted Cheesecake - a medium desserts dish, veg, priced at Rs.179. Served at Cafe Kitchen #183 in Hyderabad, rated 4.7 stars."
732,183,Cafe Kitchen #183,Grilled Gulab Jamun,Desserts,349,spicy,veg,4.7,Hyderabad,29,"Grilled Gulab Jamun - a spicy desserts dish, veg, priced at Rs.349. Served at Cafe Kitchen #183 in Hyderabad, rated 4.7 stars."
733,184,The Junction #184,Loaded Manchurian,Chinese,299,mild,veg,3.2,Jamshedpur,37,"Loaded Manchurian - a mild chinese dish, veg, priced at Rs.299. Served at The Junction #184 in Jamshedpur, rated 3.2 stars."
734,184,The Junction #184,Fiery Fried Rice,Chinese,99,mild,non-veg,3.2,Jamshedpur,37,"Fiery Fried Rice - a mild chinese dish, non-veg, priced at Rs.99. Served at The Junction #184 in Jamshedpur, rated 3.2 stars."
735,184,The Junction #184,Steamed Kathi Roll,Street Food,99,medium,non-veg,3.2,Jamshedpur,37,"Steamed Kathi Roll - a medium street food dish, non-veg, priced at Rs.99. Served at The Junction #184 in Jamshedpur, rated 3.2 stars."
736,184,The Junction #184,Loaded Spring Rolls,Chinese,299,very spicy,non-veg,3.2,Jamshedpur,37,"Loaded Spring Rolls - a very spicy chinese dish, non-veg, priced at Rs.299. Served at The Junction #184 in Jamshedpur, rated 3.2 stars."
737,185,Royal Bites #185,Loaded Sprout Salad,Healthy Food,199,very spicy,vegan,3.3,Mumbai,26,"Loaded Sprout Salad - a very spicy healthy food dish, vegan, priced at Rs.199. Served at Royal Bites #185 in Mumbai, rated 3.3 stars."
738,185,Royal Bites #185,Spicy Smoothie Bowl,Healthy Food,399,very spicy,non-veg,3.3,Mumbai,26,"Spicy Smoothie Bowl - a very spicy healthy food dish, non-veg, priced at Rs.399. Served at Royal Bites #185 in Mumbai, rated 3.3 stars."
739,185,Royal Bites #185,Classic Croissant,Bakery,399,mild,veg,3.3,Mumbai,26,"Classic Croissant - a mild bakery dish, veg, priced at Rs.399. Served at Royal Bites #185 in Mumbai, rated 3.3 stars."
740,185,Royal Bites #185,Loaded Croissant,Bakery,99,medium,jain,3.3,Mumbai,26,"Loaded Croissant - a medium bakery dish, jain, priced at Rs.99. Served at Royal Bites #185 in Mumbai, rated 3.3 stars."
741,186,Royal Table #186,Homestyle Curd Rice,South Indian,249,very spicy,jain,3.9,Hyderabad,51,"Homestyle Curd Rice - a very spicy south indian dish, jain, priced at Rs.249. Served at Royal Table #186 in Hyderabad, rated 3.9 stars."
742,186,Royal Table #186,Cheesy Bagel,Bakery,179,medium,jain,3.9,Hyderabad,51,"Cheesy Bagel - a medium bakery dish, jain, priced at Rs.179. Served at Royal Table #186 in Hyderabad, rated 3.9 stars."
743,186,Royal Table #186,Cheesy Manchurian,Chinese,299,spicy,jain,3.9,Hyderabad,51,"Cheesy Manchurian - a spicy chinese dish, jain, priced at Rs.299. Served at Royal Table #186 in Hyderabad, rated 3.9 stars."
744,186,Royal Table #186,Steamed Fried Rice,Chinese,149,medium,veg,3.9,Hyderabad,51,"Steamed Fried Rice - a medium chinese dish, veg, priced at Rs.149. Served at Royal Table #186 in Hyderabad, rated 3.9 stars."
745,187,Grand House #187,Tangy Croissant,Bakery,349,very spicy,non-veg,3.8,Delhi,43,"Tangy Croissant - a very spicy bakery dish, non-veg, priced at Rs.349. Served at Grand House #187 in Delhi, rated 3.8 stars."
746,187,Grand House #187,Steamed Muffin,Bakery,299,very spicy,jain,3.8,Delhi,43,"Steamed Muffin - a very spicy bakery dish, jain, priced at Rs.299. Served at Grand House #187 in Delhi, rated 3.8 stars."
747,187,Grand House #187,Fiery Mutton Biryani,Biryani,399,very spicy,jain,3.8,Delhi,43,"Fiery Mutton Biryani - a very spicy biryani dish, jain, priced at Rs.399. Served at Grand House #187 in Delhi, rated 3.8 stars."
748,187,Grand House #187,Crispy Nachos,Mexican,149,very spicy,veg,3.8,Delhi,43,"Crispy Nachos - a very spicy mexican dish, veg, priced at Rs.149. Served at Grand House #187 in Delhi, rated 3.8 stars."
749,188,The House #188,Roasted Quesadilla,Mexican,179,spicy,jain,3.1,Pune,43,"Roasted Quesadilla - a spicy mexican dish, jain, priced at Rs.179. Served at The House #188 in Pune, rated 3.1 stars."
750,188,The House #188,Classic Enchiladas,Mexican,99,mild,jain,3.1,Pune,43,"Classic Enchiladas - a mild mexican dish, jain, priced at Rs.99. Served at The House #188 in Pune, rated 3.1 stars."
751,188,The House #188,Creamy Nachos,Mexican,349,mild,non-veg,3.1,Pune,43,"Creamy Nachos - a mild mexican dish, non-veg, priced at Rs.349. Served at The House #188 in Pune, rated 3.1 stars."
752,188,The House #188,Loaded Enchiladas,Mexican,349,mild,veg,3.1,Pune,43,"Loaded Enchiladas - a mild mexican dish, veg, priced at Rs.349. Served at The House #188 in Pune, rated 3.1 stars."
753,189,Spice House #189,Steamed Chole Bhature,North Indian,129,spicy,veg,4.2,Mumbai,54,"Steamed Chole Bhature - a spicy north indian dish, veg, priced at Rs.129. Served at Spice House #189 in Mumbai, rated 4.2 stars."
754,189,Spice House #189,Spicy Rogan Josh,North Indian,349,very spicy,jain,4.2,Mumbai,54,"Spicy Rogan Josh - a very spicy north indian dish, jain, priced at Rs.349. Served at Spice House #189 in Mumbai, rated 4.2 stars."
755,189,Spice House #189,Classic Chole Bhature,North Indian,199,spicy,non-veg,4.2,Mumbai,54,"Classic Chole Bhature - a spicy north indian dish, non-veg, priced at Rs.199. Served at Spice House #189 in Mumbai, rated 4.2 stars."
756,189,Spice House #189,Roasted Rogan Josh,North Indian,199,spicy,veg,4.2,Mumbai,54,"Roasted Rogan Josh - a spicy north indian dish, veg, priced at Rs.199. Served at Spice House #189 in Mumbai, rated 4.2 stars."
757,190,Cafe Junction #190,Grilled Milkshake,Beverages,149,mild,vegan,4.4,Chennai,43,"Grilled Milkshake - a mild beverages dish, vegan, priced at Rs.149. Served at Cafe Junction #190 in Chennai, rated 4.4 stars."
758,190,Cafe Junction #190,Spicy Iced Tea,Beverages,199,very spicy,veg,4.4,Chennai,43,"Spicy Iced Tea - a very spicy beverages dish, veg, priced at Rs.199. Served at Cafe Junction #190 in Chennai, rated 4.4 stars."
759,190,Cafe Junction #190,Creamy Soup,Continental,199,spicy,non-veg,4.4,Chennai,43,"Creamy Soup - a spicy continental dish, non-veg, priced at Rs.199. Served at Cafe Junction #190 in Chennai, rated 4.4 stars."
760,190,Cafe Junction #190,Loaded Fresh Lime Soda,Beverages,199,mild,veg,4.4,Chennai,43,"Loaded Fresh Lime Soda - a mild beverages dish, veg, priced at Rs.199. Served at Cafe Junction #190 in Chennai, rated 4.4 stars."
761,191,Cafe Corner #191,Grilled Mutton Biryani,Biryani,149,very spicy,vegan,3.3,Pune,43,"Grilled Mutton Biryani - a very spicy biryani dish, vegan, priced at Rs.149. Served at Cafe Corner #191 in Pune, rated 3.3 stars."
762,191,Cafe Corner #191,Roasted Donut,Bakery,179,very spicy,non-veg,3.3,Pune,43,"Roasted Donut - a very spicy bakery dish, non-veg, priced at Rs.179. Served at Cafe Corner #191 in Pune, rated 3.3 stars."
763,191,Cafe Corner #191,Classic Chicken Biryani,Biryani,129,medium,non-veg,3.3,Pune,43,"Classic Chicken Biryani - a medium biryani dish, non-veg, priced at Rs.129. Served at Cafe Corner #191 in Pune, rated 3.3 stars."
764,191,Cafe Corner #191,Homestyle Garlic Bread,Italian,179,very spicy,non-veg,3.3,Pune,43,"Homestyle Garlic Bread - a very spicy italian dish, non-veg, priced at Rs.179. Served at Cafe Corner #191 in Pune, rated 3.3 stars."
765,192,Spice Table #192,Roasted Kathi Roll,Street Food,249,mild,vegan,4.0,Mumbai,17,"Roasted Kathi Roll - a mild street food dish, vegan, priced at Rs.249. Served at Spice Table #192 in Mumbai, rated 4.0 stars."
766,192,Spice Table #192,Tangy Pani Puri,Street Food,349,very spicy,jain,4.0,Mumbai,17,"Tangy Pani Puri - a very spicy street food dish, jain, priced at Rs.349. Served at Spice Table #192 in Mumbai, rated 4.0 stars."
767,192,Spice Table #192,Roasted Pav Bhaji,Street Food,399,medium,jain,4.0,Mumbai,17,"Roasted Pav Bhaji - a medium street food dish, jain, priced at Rs.399. Served at Spice Table #192 in Mumbai, rated 4.0 stars."
768,192,Spice Table #192,Loaded Pav Bhaji,Street Food,149,very spicy,veg,4.0,Mumbai,17,"Loaded Pav Bhaji - a very spicy street food dish, veg, priced at Rs.149. Served at Spice Table #192 in Mumbai, rated 4.0 stars."
769,193,Urban Corner #193,Homestyle Oats Bowl,Healthy Food,249,mild,veg,4.0,Pune,38,"Homestyle Oats Bowl - a mild healthy food dish, veg, priced at Rs.249. Served at Urban Corner #193 in Pune, rated 4.0 stars."
770,193,Urban Corner #193,Grilled Oats Bowl,Healthy Food,199,spicy,vegan,4.0,Pune,38,"Grilled Oats Bowl - a spicy healthy food dish, vegan, priced at Rs.199. Served at Urban Corner #193 in Pune, rated 4.0 stars."
771,193,Urban Corner #193,Loaded Quinoa Salad,Healthy Food,299,very spicy,non-veg,4.0,Pune,38,"Loaded Quinoa Salad - a very spicy healthy food dish, non-veg, priced at Rs.299. Served at Urban Corner #193 in Pune, rated 4.0 stars."
772,193,Urban Corner #193,Classic Smoothie Bowl,Healthy Food,149,spicy,veg,4.0,Pune,38,"Classic Smoothie Bowl - a spicy healthy food dish, veg, priced at Rs.149. Served at Urban Corner #193 in Pune, rated 4.0 stars."
773,194,Urban House #194,Spicy Cheese Burger,Fast Food,299,mild,veg,4.1,Jamshedpur,19,"Spicy Cheese Burger - a mild fast food dish, veg, priced at Rs.299. Served at Urban House #194 in Jamshedpur, rated 4.1 stars."
774,194,Urban House #194,Crispy Ice Cream Sundae,Desserts,199,spicy,non-veg,4.1,Jamshedpur,19,"Crispy Ice Cream Sundae - a spicy desserts dish, non-veg, priced at Rs.199. Served at Urban House #194 in Jamshedpur, rated 4.1 stars."
775,194,Urban House #194,Grilled Cheese Burger,Fast Food,129,mild,non-veg,4.1,Jamshedpur,19,"Grilled Cheese Burger - a mild fast food dish, non-veg, priced at Rs.129. Served at Urban House #194 in Jamshedpur, rated 4.1 stars."
776,194,Urban House #194,Creamy Cheese Burger,Fast Food,149,very spicy,non-veg,4.1,Jamshedpur,19,"Creamy Cheese Burger - a very spicy fast food dish, non-veg, priced at Rs.149. Served at Urban House #194 in Jamshedpur, rated 4.1 stars."
777,195,Grand Corner #195,Loaded Idli Sambar,South Indian,199,very spicy,veg,3.5,Bangalore,36,"Loaded Idli Sambar - a very spicy south indian dish, veg, priced at Rs.199. Served at Grand Corner #195 in Bangalore, rated 3.5 stars."
778,195,Grand Corner #195,Homestyle Steak,Continental,249,spicy,non-veg,3.5,Bangalore,36,"Homestyle Steak - a spicy continental dish, non-veg, priced at Rs.249. Served at Grand Corner #195 in Bangalore, rated 3.5 stars."
779,195,Grand Corner #195,Spicy Uttapam,South Indian,299,very spicy,vegan,3.5,Bangalore,36,"Spicy Uttapam - a very spicy south indian dish, vegan, priced at Rs.299. Served at Grand Corner #195 in Bangalore, rated 3.5 stars."
780,195,Grand Corner #195,Loaded Uttapam,South Indian,149,very spicy,veg,3.5,Bangalore,36,"Loaded Uttapam - a very spicy south indian dish, veg, priced at Rs.149. Served at Grand Corner #195 in Bangalore, rated 3.5 stars."
781,196,Grand Bites #196,Grilled Burrito Bowl,Mexican,299,medium,jain,3.6,Bangalore,23,"Grilled Burrito Bowl - a medium mexican dish, jain, priced at Rs.299. Served at Grand Bites #196 in Bangalore, rated 3.6 stars."
782,196,Grand Bites #196,Cheesy Burrito Bowl,Mexican,299,medium,veg,3.6,Bangalore,23,"Cheesy Burrito Bowl - a medium mexican dish, veg, priced at Rs.299. Served at Grand Bites #196 in Bangalore, rated 3.6 stars."
783,196,Grand Bites #196,Creamy Nachos,Mexican,99,mild,veg,3.6,Bangalore,23,"Creamy Nachos - a mild mexican dish, veg, priced at Rs.99. Served at Grand Bites #196 in Bangalore, rated 3.6 stars."
784,196,Grand Bites #196,Spicy Quesadilla,Mexican,349,medium,veg,3.6,Bangalore,23,"Spicy Quesadilla - a medium mexican dish, veg, priced at Rs.349. Served at Grand Bites #196 in Bangalore, rated 3.6 stars."
785,197,Cafe Corner #197,Loaded Oats Bowl,Healthy Food,149,spicy,jain,4.5,Jamshedpur,48,"Loaded Oats Bowl - a spicy healthy food dish, jain, priced at Rs.149. Served at Cafe Corner #197 in Jamshedpur, rated 4.5 stars."
786,197,Cafe Corner #197,Cheesy Cheese Burger,Fast Food,349,very spicy,jain,4.5,Jamshedpur,48,"Cheesy Cheese Burger - a very spicy fast food dish, jain, priced at Rs.349. Served at Cafe Corner #197 in Jamshedpur, rated 4.5 stars."
787,197,Cafe Corner #197,Cheesy Masala Dosa,South Indian,179,mild,jain,4.5,Jamshedpur,48,"Cheesy Masala Dosa - a mild south indian dish, jain, priced at Rs.179. Served at Cafe Corner #197 in Jamshedpur, rated 4.5 stars."
788,197,Cafe Corner #197,Creamy Nuggets,Fast Food,399,spicy,vegan,4.5,Jamshedpur,48,"Creamy Nuggets - a spicy fast food dish, vegan, priced at Rs.399. Served at Cafe Corner #197 in Jamshedpur, rated 4.5 stars."
789,198,Grand Corner #198,Spicy Bagel,Bakery,129,spicy,vegan,3.7,Pune,34,"Spicy Bagel - a spicy bakery dish, vegan, priced at Rs.129. Served at Grand Corner #198 in Pune, rated 3.7 stars."
790,198,Grand Corner #198,Loaded Bagel,Bakery,179,medium,veg,3.7,Pune,34,"Loaded Bagel - a medium bakery dish, veg, priced at Rs.179. Served at Grand Corner #198 in Pune, rated 3.7 stars."
791,198,Grand Corner #198,Loaded Muffin,Bakery,299,mild,vegan,3.7,Pune,34,"Loaded Muffin - a mild bakery dish, vegan, priced at Rs.299. Served at Grand Corner #198 in Pune, rated 3.7 stars."
792,198,Grand Corner #198,Steamed Croissant,Bakery,349,medium,non-veg,3.7,Pune,34,"Steamed Croissant - a medium bakery dish, non-veg, priced at Rs.349. Served at Grand Corner #198 in Pune, rated 3.7 stars."
793,199,Spice Corner #199,Spicy Pasta Alfredo,Italian,179,very spicy,jain,3.4,Delhi,24,"Spicy Pasta Alfredo - a very spicy italian dish, jain, priced at Rs.179. Served at Spice Corner #199 in Delhi, rated 3.4 stars."
794,199,Spice Corner #199,Steamed Risotto,Italian,199,very spicy,jain,3.4,Delhi,24,"Steamed Risotto - a very spicy italian dish, jain, priced at Rs.199. Served at Spice Corner #199 in Delhi, rated 3.4 stars."
795,199,Spice Corner #199,Classic Margherita Pizza,Italian,99,spicy,veg,3.4,Delhi,24,"Classic Margherita Pizza - a spicy italian dish, veg, priced at Rs.99. Served at Spice Corner #199 in Delhi, rated 3.4 stars."
796,199,Spice Corner #199,Crispy Margherita Pizza,Italian,399,very spicy,non-veg,3.4,Delhi,24,"Crispy Margherita Pizza - a very spicy italian dish, non-veg, priced at Rs.399. Served at Spice Corner #199 in Delhi, rated 3.4 stars."
797,200,The Junction #200,Spicy Cheese Burger,Fast Food,149,very spicy,veg,4.0,Chennai,36,"Spicy Cheese Burger - a very spicy fast food dish, veg, priced at Rs.149. Served at The Junction #200 in Chennai, rated 4.0 stars."
798,200,The Junction #200,Spicy Hot Dog,Fast Food,179,medium,veg,4.0,Chennai,36,"Spicy Hot Dog - a medium fast food dish, veg, priced at Rs.179. Served at The Junction #200 in Chennai, rated 4.0 stars."
799,200,The Junction #200,Loaded Cheese Burger,Fast Food,129,very spicy,non-veg,4.0,Chennai,36,"Loaded Cheese Burger - a very spicy fast food dish, non-veg, priced at Rs.129. Served at The Junction #200 in Chennai, rated 4.0 stars."
800,200,The Junction #200,Creamy Cheese Burger,Fast Food,349,medium,veg,4.0,Chennai,36,"Creamy Cheese Burger - a medium fast food dish, veg, priced at Rs.349. Served at The Junction #200 in Chennai, rated 4.0 stars."
